"date" "year" "month" "day" "pm_Ave" "log_pm_Ave"
"2014-04-05" 2014 4 5 26.5 3.27714473299218
"2014-04-06" 2014 4 6 57.7916666666667 4.05684458996689
"2014-04-07" 2014 4 7 99.9583333333333 4.60475343249175
"2014-04-08" 2014 4 8 168.041666666667 5.12421196452542
"2014-04-09" 2014 4 9 146.583333333333 4.98759409494956
"2014-04-10" 2014 4 10 86.2173913043478 4.45687191259065
"2014-04-11" 2014 4 11 61.4166666666667 4.11768124240134
"2014-04-12" 2014 4 12 119.625 4.78436184977312
"2014-04-13" 2014 4 13 163.25 5.09528276815654
"2014-04-14" 2014 4 14 238.181818181818 5.47303432395677
"2014-04-15" 2014 4 15 66.6666666666667 4.19970507787993
"2014-04-16" 2014 4 16 68.75 4.23047673654668
"2014-04-17" 2014 4 17 118.75 4.77702044291475
"2014-04-18" 2014 4 18 142.708333333333 4.96080292034838
"2014-04-19" 2014 4 19 64 4.15888308335967
"2014-04-20" 2014 4 20 68.25 4.22317743406507
"2014-04-21" 2014 4 21 50.7916666666667 3.92773229913333
"2014-04-22" 2014 4 22 77.4166666666667 4.34920208902584
"2014-04-23" 2014 4 23 121.208333333333 4.79751082814726
"2014-04-24" 2014 4 24 113.666666666667 4.73327018861541
"2014-04-25" 2014 4 25 121.041666666667 4.79613483893807
"2014-04-26" 2014 4 26 39.5416666666667 3.67735496826198
"2014-04-27" 2014 4 27 67.3333333333333 4.2096554087331
"2014-04-28" 2014 4 28 69.125 4.2359164598425
"2014-04-29" 2014 4 29 105.708333333333 4.66068372925134
"2014-04-30" 2014 4 30 111.875 4.71738217659502
"2014-05-01" 2014 5 1 121.583333333333 4.80059989873479
"2014-05-02" 2014 5 2 37.7916666666667 3.63208861976719
"2014-05-03" 2014 5 3 81.0833333333333 4.39547743239801
"2014-05-04" 2014 5 4 47.4166666666667 3.85897378433833
"2014-05-05" 2014 5 5 46.625 3.84213687796398
"2014-05-06" 2014 5 6 101.5 4.62005879848184
"2014-05-07" 2014 5 7 89.4166666666667 4.4933070928427
"2014-05-08" 2014 5 8 87.75 4.47449186234598
"2014-05-09" 2014 5 9 67.625 4.21397773716665
"2014-05-10" 2014 5 10 54.375 3.99590448940885
"2014-05-11" 2014 5 11 30.6666666666667 3.42317628838093
"2014-05-12" 2014 5 12 47.3333333333333 3.85721476893315
"2014-05-13" 2014 5 13 58.6666666666667 4.07187170637004
"2014-05-14" 2014 5 14 22.875 3.13004461116159
"2014-05-15" 2014 5 15 85.875 4.45289275054251
"2014-05-16" 2014 5 16 74.9166666666667 4.31637638468362
"2014-05-17" 2014 5 17 67.7083333333333 4.21520926441589
"2014-05-18" 2014 5 18 102.916666666667 4.63391959927408
"2014-05-19" 2014 5 19 112.875 4.72628101173715
"2014-05-20" 2014 5 20 85.8636363636364 4.45276041414319
"2014-05-21" 2014 5 21 102 4.62497281328427
"2014-05-22" 2014 5 22 136.458333333333 4.91601931772141
"2014-05-23" 2014 5 23 80.9166666666667 4.39341981850332
"2014-05-24" 2014 5 24 89.625 4.49563429891978
"2014-05-25" 2014 5 25 71.4166666666667 4.26853126880978
"2014-05-26" 2014 5 26 20.4166666666667 3.01635156075673
"2014-05-27" 2014 5 27 29.9166666666667 3.39841573870028
"2014-05-28" 2014 5 28 31.4166666666667 3.44733853766001
"2014-05-29" 2014 5 29 46.8333333333333 3.84659520010569
"2014-05-30" 2014 5 30 90.9583333333333 4.510401526202
"2014-05-31" 2014 5 31 115.75 4.75143269296634
"2014-06-01" 2014 6 1 50.7083333333333 3.92609026263958
"2014-06-02" 2014 6 2 33.4166666666667 3.50905477751857
"2014-06-03" 2014 6 3 41.4583333333333 3.72468890681065
"2014-06-04" 2014 6 4 63.6521739130435 4.15343347859211
"2014-06-05" 2014 6 5 67.8695652173913 4.21758770458628
"2014-06-06" 2014 6 6 55.3478260869565 4.01363738262826
"2014-06-07" 2014 6 7 12.5217391304348 2.5274662642068
"2014-06-08" 2014 6 8 36.2173913043478 3.58953942623769
"2014-06-09" 2014 6 9 30.3333333333333 3.41224721784874
"2014-06-10" 2014 6 10 78.0416666666667 4.35724287209614
"2014-06-11" 2014 6 11 43.9166666666667 3.78229389875336
"2014-06-12" 2014 6 12 31.625 3.45394794704768
"2014-06-13" 2014 6 13 59.7083333333333 4.08947159748023
"2014-06-14" 2014 6 14 47.5 3.8607297110406
"2014-06-15" 2014 6 15 115.666666666667 4.75071249127875
"2014-06-16" 2014 6 16 138.5 4.93087032562739
"2014-06-17" 2014 6 17 75.875 4.32908724937966
"2014-06-18" 2014 6 18 71.3809523809524 4.26803106037918
"2014-06-19" 2014 6 19 123.833333333333 4.8189365754897
"2014-06-20" 2014 6 20 45.875 3.82592030637473
"2014-06-21" 2014 6 21 54.5416666666667 3.99896493556195
"2014-06-22" 2014 6 22 33.7916666666667 3.52021422376747
"2014-06-23" 2014 6 23 23.0416666666667 3.13730417117439
"2014-06-24" 2014 6 24 54.0833333333333 3.99052606691609
"2014-06-25" 2014 6 25 97.1666666666667 4.57642771712244
"2014-06-26" 2014 6 26 116.833333333333 4.76074841780653
"2014-06-27" 2014 6 27 17.2083333333333 2.84539376261309
"2014-06-28" 2014 6 28 20.25 3.00815479355255
"2014-06-29" 2014 6 29 49.75 3.9070104636046
"2014-06-30" 2014 6 30 69.625 4.24312369824745
"2014-07-01" 2014 7 1 101.583333333333 4.62087947969327
"2014-07-02" 2014 7 2 69.5 4.24132675257075
"2014-07-03" 2014 7 3 217.5 5.38219885052874
"2014-07-04" 2014 7 4 199.208333333333 5.29435117827816
"2014-07-05" 2014 7 5 121.291666666667 4.79819811339768
"2014-07-06" 2014 7 6 191.291666666667 5.25379931390128
"2014-07-07" 2014 7 7 149.875 5.00980161334768
"2014-07-08" 2014 7 8 81.375 4.39906810052873
"2014-07-09" 2014 7 9 24.625 3.20376218705815
"2014-07-10" 2014 7 10 31.375 3.44601139745195
"2014-07-11" 2014 7 11 30.8333333333333 3.42859635585027
"2014-07-12" 2014 7 12 14.5263157894737 2.67596188655071
"2014-07-13" 2014 7 13 22.1666666666667 3.0985896589937
"2014-07-14" 2014 7 14 29.9166666666667 3.39841573870028
"2014-07-15" 2014 7 15 52.0833333333333 3.9528449999484
"2014-07-16" 2014 7 16 110.291666666667 4.70312837187916
"2014-07-17" 2014 7 17 146.791666666667 4.98901434799329
"2014-07-18" 2014 7 18 115.75 4.75143269296634
"2014-07-19" 2014 7 19 61.25 4.11496384942484
"2014-07-20" 2014 7 20 60.5416666666667 4.10333183322234
"2014-07-21" 2014 7 21 24.875 3.21386328304466
"2014-07-22" 2014 7 22 14.7727272727273 2.69278272897142
"2014-07-23" 2014 7 23 24.75 3.2088254890147
"2014-07-24" 2014 7 24 69.9583333333333 4.2478998267296
"2014-07-25" 2014 7 25 73.1666666666667 4.29273994384712
"2014-07-26" 2014 7 26 93 4.53259949315326
"2014-07-27" 2014 7 27 97.5833333333333 4.58070671380972
"2014-07-28" 2014 7 28 102.541666666667 4.63026922004311
"2014-07-29" 2014 7 29 107 4.67282883446191
"2014-07-30" 2014 7 30 137.916666666667 4.92664963802316
"2014-07-31" 2014 7 31 179.666666666667 5.19110328224089
"2014-08-01" 2014 8 1 127.75 4.85007522908381
"2014-08-02" 2014 8 2 96.625 4.57083750690759
"2014-08-03" 2014 8 3 102.916666666667 4.63391959927408
"2014-08-04" 2014 8 4 32 3.46573590279973
"2014-08-05" 2014 8 5 22.7916666666667 3.12639497207404
"2014-08-06" 2014 8 6 36.75 3.60413822565885
"2014-08-07" 2014 8 7 61.5833333333333 4.1203912711602
"2014-08-08" 2014 8 8 59.0416666666667 4.07824340934273
"2014-08-09" 2014 8 9 77.9166666666667 4.35563987950069
"2014-08-10" 2014 8 10 36.375 3.59388172549166
"2014-08-11" 2014 8 11 22.4166666666667 3.10980472981384
"2014-08-12" 2014 8 12 26.0833333333333 3.26129654075215
"2014-08-13" 2014 8 13 27 3.29583686600433
"2014-08-14" 2014 8 14 28.4166666666667 3.34697582749552
"2014-08-15" 2014 8 15 43.4166666666667 3.77084339196537
"2014-08-16" 2014 8 16 65.375 4.18013992238509
"2014-08-17" 2014 8 17 48.0833333333333 3.8729356167201
"2014-08-18" 2014 8 18 56.4545454545455 4.03343580913511
"2014-08-19" 2014 8 19 77.2083333333333 4.34650739593741
"2014-08-20" 2014 8 20 91.9333333333333 4.52106367669109
"2014-08-21" 2014 8 21 117.541666666667 4.76679288065405
"2014-08-22" 2014 8 22 58.2083333333333 4.06402852890902
"2014-08-23" 2014 8 23 117.75 4.76856373289653
"2014-08-24" 2014 8 24 19.7916666666667 2.9852609736867
"2014-08-25" 2014 8 25 15.7916666666667 2.75948237473448
"2014-08-26" 2014 8 26 23.3333333333333 3.14988295338125
"2014-08-27" 2014 8 27 56.5416666666667 4.03497782948692
"2014-08-28" 2014 8 28 83.75 4.42783617070518
"2014-08-29" 2014 8 29 86.1666666666667 4.45628340528037
"2014-08-30" 2014 8 30 149.208333333333 5.00534353965049
"2014-08-31" 2014 8 31 89.4583333333333 4.49377296753084
"2014-09-01" 2014 9 1 112.375 4.72184149279178
"2014-09-02" 2014 9 2 25.5416666666667 3.24031110558827
"2014-09-03" 2014 9 3 13.1666666666667 2.57768838323897
"2014-09-04" 2014 9 4 43.4166666666667 3.77084339196537
"2014-09-05" 2014 9 5 96.0833333333333 4.56521587048106
"2014-09-06" 2014 9 6 134.583333333333 4.90218358586876
"2014-09-07" 2014 9 7 141.416666666667 4.95171061544623
"2014-09-08" 2014 9 8 8.91666666666667 2.18792218467391
"2014-09-09" 2014 9 9 39.7916666666667 3.68365751013278
"2014-09-10" 2014 9 10 69.1666666666667 4.23651905100264
"2014-09-11" 2014 9 11 95.0833333333333 4.55475370007407
"2014-09-12" 2014 9 12 68.0833333333333 4.220732445072
"2014-09-13" 2014 9 13 64.5 4.16666522380173
"2014-09-14" 2014 9 14 44.5833333333333 3.79736009710801
"2014-09-15" 2014 9 15 18.0833333333333 2.89499070375246
"2014-09-16" 2014 9 16 47.4090909090909 3.85881400164246
"2014-09-17" 2014 9 17 36.6666666666667 3.60186807712431
"2014-09-18" 2014 9 18 68.875 4.23229326747308
"2014-09-19" 2014 9 19 99.4347826086957 4.59950197809363
"2014-09-20" 2014 9 20 138.708333333333 4.93237340722708
"2014-09-21" 2014 9 21 89.7083333333333 4.49656366701642
"2014-09-22" 2014 9 22 108.875 4.69020043517267
"2014-09-23" 2014 9 23 63.9545454545455 4.15817260375607
"2014-09-24" 2014 9 24 33.5 3.51154543883102
"2014-09-25" 2014 9 25 121.25 4.79785452981759
"2014-09-26" 2014 9 26 140.291666666667 4.94372358881313
"2014-09-27" 2014 9 27 35.5833333333333 3.57187736344062
"2014-09-28" 2014 9 28 66.875 4.20282520521617
"2014-09-29" 2014 9 29 52.3333333333333 3.9576335166802
"2014-09-30" 2014 9 30 28.2916666666667 3.34256729721075
"2014-10-01" 2014 10 1 82.7083333333333 4.41532036277335
"2014-10-02" 2014 10 2 67.4166666666667 4.21089226727049
"2014-10-03" 2014 10 3 128.333333333333 4.85463104561967
"2014-10-04" 2014 10 4 84.5416666666667 4.43724450947787
"2014-10-05" 2014 10 5 33.8333333333333 3.52144650981373
"2014-10-06" 2014 10 6 36 3.58351893845611
"2014-10-07" 2014 10 7 152.583333333333 5.02771089488651
"2014-10-08" 2014 10 8 308.833333333333 5.73280175705731
"2014-10-09" 2014 10 9 378.041666666667 5.93500441882168
"2014-10-10" 2014 10 10 321.125 5.77183045543005
"2014-10-11" 2014 10 11 184.25 5.21629353106945
"2014-10-12" 2014 10 12 6.79166666666667 1.91569637045882
"2014-10-13" 2014 10 13 16.6666666666667 2.81341071676004
"2014-10-14" 2014 10 14 51.8333333333333 3.94803344295118
"2014-10-15" 2014 10 15 49.0416666666667 3.89267027691233
"2014-10-16" 2014 10 16 42.625 3.75244093560368
"2014-10-17" 2014 10 17 117.583333333333 4.76714730206481
"2014-10-18" 2014 10 18 211.583333333333 5.35461893191668
"2014-10-19" 2014 10 19 273.958333333333 5.61297602669802
"2014-10-20" 2014 10 20 209.391304347826 5.34420477105951
"2014-10-21" 2014 10 21 45.2083333333333 3.81128143562661
"2014-10-22" 2014 10 22 94.875 4.55256023571579
"2014-10-23" 2014 10 23 147.25 4.9921318225317
"2014-10-24" 2014 10 24 267.833333333333 5.59036489650946
"2014-10-25" 2014 10 25 366.958333333333 5.90524830845751
"2014-10-26" 2014 10 26 71.5 4.26969744969996
"2014-10-27" 2014 10 27 33 3.49650756146648
"2014-10-28" 2014 10 28 69.3333333333333 4.23892579103321
"2014-10-29" 2014 10 29 135.583333333333 4.90958645743104
"2014-10-30" 2014 10 30 190.166666666667 5.24790088063402
"2014-10-31" 2014 10 31 185.5 5.22305488204749
"2014-11-01" 2014 11 1 43.2083333333333 3.76603337788158
"2014-11-02" 2014 11 2 7.95833333333333 2.07421959769868
"2014-11-03" 2014 11 3 27.2083333333333 3.30352329892849
"2014-11-04" 2014 11 4 131.708333333333 4.88058988186767
"2014-11-05" 2014 11 5 70.0833333333333 4.24968501018495
"2014-11-06" 2014 11 6 15.4347826086957 2.73662357354627
"2014-11-07" 2014 11 7 53.0833333333333 3.97186300578416
"2014-11-08" 2014 11 8 80.25 4.38514676201012
"2014-11-09" 2014 11 9 65.5 4.18205014264121
"2014-11-10" 2014 11 10 81.3333333333333 4.39855593662509
"2014-11-11" 2014 11 11 43.7083333333333 3.77753877804835
"2014-11-12" 2014 11 12 6.54166666666667 1.87819197500036
"2014-11-13" 2014 11 13 27.0434782608696 3.29744587681003
"2014-11-14" 2014 11 14 46.1666666666667 3.83225803695928
"2014-11-15" 2014 11 15 173.791666666667 5.157857263849
"2014-11-16" 2014 11 16 111.5 4.71402459090017
"2014-11-17" 2014 11 17 26.7083333333333 3.28497562657272
"2014-11-18" 2014 11 18 91 4.51085950651685
"2014-11-19" 2014 11 19 327.041666666667 5.79008758377887
"2014-11-20" 2014 11 20 328.85 5.79560171974736
"2014-11-21" 2014 11 21 74.3125 4.308279174451
"2014-11-22" 2014 11 22 48.0833333333333 3.8729356167201
"2014-11-23" 2014 11 23 133.583333333333 4.89472550282155
"2014-11-24" 2014 11 24 89.875 4.49841981604121
"2014-11-25" 2014 11 25 182.875 5.20880285934029
"2014-11-26" 2014 11 26 308.291666666667 5.7310463045776
"2014-11-27" 2014 11 27 62.25 4.13115853534482
"2014-11-28" 2014 11 28 103.083333333333 4.63553772260449
"2014-11-29" 2014 11 29 302.5 5.7120812774709
"2014-11-30" 2014 11 30 83.3333333333333 4.42284862919414
"2014-12-01" 2014 12 1 13.6666666666667 2.6149597780362
"2014-12-02" 2014 12 2 56.2916666666667 4.03054650761225
"2014-12-03" 2014 12 3 20.7083333333333 3.03053619574868
"2014-12-04" 2014 12 4 9 2.19722457733622
"2014-12-05" 2014 12 5 44.8636363636364 3.80362758607517
"2014-12-06" 2014 12 6 68.9583333333333 4.23350245746322
"2014-12-07" 2014 12 7 51.75 3.94642443214548
"2014-12-08" 2014 12 8 58.2222222222222 4.06426710698482
"2014-12-09" 2014 12 9 358.615384615385 5.88225046213417
"2014-12-10" 2014 12 10 130.75 4.87328710294503
"2014-12-11" 2014 12 11 24.375 3.19355801688391
"2014-12-12" 2014 12 12 13.875 2.6300886596325
"2014-12-13" 2014 12 13 51.3333333333333 3.93834031374552
"2014-12-14" 2014 12 14 102.458333333333 4.62945621186825
"2014-12-15" 2014 12 15 82.0416666666667 4.40722724829118
"2014-12-16" 2014 12 16 11.25 2.42036812865043
"2014-12-17" 2014 12 17 104.833333333333 4.65237178747239
"2014-12-18" 2014 12 18 173.166666666667 5.15425452187117
"2014-12-19" 2014 12 19 66.625 4.19907988248601
"2014-12-20" 2014 12 20 9.93333333333333 2.29589610484325
"2014-12-21" 2014 12 21 20.5416666666667 3.02245534369474
"2014-12-22" 2014 12 22 98.9583333333333 4.5946988861208
"2014-12-23" 2014 12 23 96.5 4.56954300834494
"2014-12-24" 2014 12 24 14.4166666666667 2.66838494470978
"2014-12-25" 2014 12 25 30.0416666666667 3.402585306937
"2014-12-26" 2014 12 26 173.166666666667 5.15425452187117
"2014-12-27" 2014 12 27 247.916666666667 5.51309266819173
"2014-12-28" 2014 12 28 196.416666666667 5.28023825314813
"2014-12-29" 2014 12 29 151.791666666667 5.02250896666062
"2014-12-30" 2014 12 30 38.625 3.65389973521791
"2014-12-31" 2014 12 31 10.4583333333333 2.34739910878384
"2015-01-01" 2015 1 1 54.5833333333333 3.99972858584725
"2015-01-02" 2015 1 2 63.5416666666667 4.15169585869357
"2015-01-03" 2015 1 3 209.25 5.34352970936958
"2015-01-04" 2015 1 4 201.166666666667 5.30413375186948
"2015-01-05" 2015 1 5 90.875 4.50948493585368
"2015-01-06" 2015 1 6 43.1666666666667 3.76506859247148
"2015-01-07" 2015 1 7 73.6666666666667 4.29955041284964
"2015-01-08" 2015 1 8 168.25 5.12545096852484
"2015-01-09" 2015 1 9 99.7916666666667 4.60308467949707
"2015-01-10" 2015 1 10 178.75 5.18598818157412
"2015-01-11" 2015 1 11 34.7083333333333 3.5469798118189
"2015-01-12" 2015 1 12 109.166666666667 4.6928757664072
"2015-01-13" 2015 1 13 194.541666666667 5.27064636462299
"2015-01-14" 2015 1 14 238.083333333333 5.47262075244277
"2015-01-15" 2015 1 15 374.826086956522 5.92646215028078
"2015-01-16" 2015 1 16 88.5 4.48300255201388
"2015-01-17" 2015 1 17 72.3333333333333 4.28128506487235
"2015-01-18" 2015 1 18 78.0416666666667 4.35724287209614
"2015-01-19" 2015 1 19 50 3.91202300542815
"2015-01-20" 2015 1 20 89 4.48863636973214
"2015-01-21" 2015 1 21 16.4583333333333 2.80083193455318
"2015-01-22" 2015 1 22 122.291666666667 4.80640890191425
"2015-01-23" 2015 1 23 227.166666666667 5.42568396246848
"2015-01-24" 2015 1 24 80.0416666666667 4.38254733242061
"2015-01-25" 2015 1 25 126.521739130435 4.84041414423639
"2015-01-26" 2015 1 26 88 4.47733681447821
"2015-01-27" 2015 1 27 20.9166666666667 3.04054628934378
"2015-01-28" 2015 1 28 45.3333333333333 3.81404259706794
"2015-01-29" 2015 1 29 58.625 4.07116122676644
"2015-01-30" 2015 1 30 11.375 2.43141796483701
"2015-01-31" 2015 1 31 39.7619047619048 3.68290928712743
"2015-02-01" 2015 2 1 84.9583333333333 4.44216094022651
"2015-02-02" 2015 2 2 152.708333333333 5.02852978397281
"2015-02-03" 2015 2 3 106.130434782609 4.66466885446381
"2015-02-04" 2015 2 4 10.9166666666667 2.39029067341315
"2015-02-05" 2015 2 5 27.8333333333333 3.3262343431887
"2015-02-06" 2015 2 6 73.5416666666667 4.29785213901945
"2015-02-07" 2015 2 7 8.95833333333333 2.19258419777972
"2015-02-08" 2015 2 8 29.2083333333333 3.37445405668664
"2015-02-09" 2015 2 9 118.875 4.77807252086555
"2015-02-10" 2015 2 10 131.375 4.87805582919712
"2015-02-11" 2015 2 11 47.8095238095238 3.86722486252825
"2015-02-12" 2015 2 12 35.5 3.56953269648137
"2015-02-13" 2015 2 13 147.826086956522 4.9960364946751
"2015-02-14" 2015 2 14 268.5 5.59285091394892
"2015-02-15" 2015 2 15 285.041666666667 5.65263536841305
"2015-02-16" 2015 2 16 110.875 4.70840344062974
"2015-02-17" 2015 2 17 27.4583333333333 3.31266970415456
"2015-02-18" 2015 2 18 47.4166666666667 3.85897378433833
"2015-02-19" 2015 2 19 192.782608695652 5.26156317424711
"2015-02-20" 2015 2 20 139.041666666667 4.93477364840343
"2015-02-21" 2015 2 21 147.375 4.99298035885753
"2015-02-22" 2015 2 22 42.7083333333333 3.75439406122456
"2015-02-23" 2015 2 23 57.4166666666667 4.05033462122566
"2015-02-24" 2015 2 24 169.25 5.13137691179238
"2015-02-25" 2015 2 25 61.9583333333333 4.12646211611221
"2015-02-26" 2015 2 26 15.2916666666667 2.72730801770662
"2015-02-27" 2015 2 27 26.8333333333333 3.28964489575641
"2015-02-28" 2015 2 28 141.458333333333 4.95200520964485
"2015-03-01" 2015 3 1 39.625 3.67946023219744
"2015-03-02" 2015 3 2 63.9166666666667 4.15758015157926
"2015-03-03" 2015 3 3 7.75 2.04769284336526
"2015-03-04" 2015 3 4 24.25 3.18841661738349
"2015-03-05" 2015 3 5 112.291666666667 4.72109965299515
"2015-03-06" 2015 3 6 207.791666666667 5.33653597519818
"2015-03-07" 2015 3 7 228.041666666667 5.42952836079597
"2015-03-08" 2015 3 8 113.958333333333 4.73583288450814
"2015-03-09" 2015 3 9 7.54166666666667 2.02044320091788
"2015-03-10" 2015 3 10 31.5 3.44998754583159
"2015-03-11" 2015 3 11 46.2916666666667 3.83496195929168
"2015-03-12" 2015 3 12 77.4583333333333 4.3497401573735
"2015-03-13" 2015 3 13 69.1666666666667 4.23651905100264
"2015-03-14" 2015 3 14 103.833333333333 4.6427870495594
"2015-03-15" 2015 3 15 118.125 4.77174338581391
"2015-03-16" 2015 3 16 216.125 5.37585694400345
"2015-03-17" 2015 3 17 194.791666666667 5.27193061137484
"2015-03-18" 2015 3 18 50.7916666666667 3.92773229913333
"2015-03-19" 2015 3 19 92.5833333333333 4.52810913985163
"2015-03-20" 2015 3 20 43.5416666666667 3.77371833405097
"2015-03-21" 2015 3 21 17.8333333333333 2.88106936523385
"2015-03-22" 2015 3 22 22.0416666666667 3.09293460151035
"2015-03-23" 2015 3 23 36.4583333333333 3.59617005600967
"2015-03-24" 2015 3 24 87.25 4.46877756108254
"2015-03-25" 2015 3 25 120.5 4.79164975293071
"2015-03-26" 2015 3 26 98.875 4.59385642608782
"2015-03-27" 2015 3 27 84.8571428571429 4.44096917030733
"2015-03-28" 2015 3 28 30.6666666666667 3.42317628838093
"2015-03-29" 2015 3 29 93.8095238095238 4.54126638400861
"2015-03-30" 2015 3 30 154.666666666667 5.04127226355815
"2015-03-31" 2015 3 31 125.958333333333 4.83595116443151
"2015-04-01" 2015 4 1 53.875 3.98666654842391
"2015-04-02" 2015 4 2 35.8333333333333 3.57887855889961
"2015-04-03" 2015 4 3 31.1666666666667 3.43934914762653
"2015-04-04" 2015 4 4 66.5 4.19720194766181
"2015-04-05" 2015 4 5 56.4166666666667 4.03276462312428
"2015-04-06" 2015 4 6 21.6875 3.07673605770708
"2015-04-07" 2015 4 7 25.75 3.24843462710975
"2015-04-08" 2015 4 8 102.625 4.63108156777259
"2015-04-09" 2015 4 9 166.75 5.11649568479573
"2015-04-10" 2015 4 10 157.583333333333 5.05995441887046
"2015-04-11" 2015 4 11 150.25 5.01230057341532
"2015-04-12" 2015 4 12 17.4583333333333 2.85981708957419
"2015-04-13" 2015 4 13 36.7916666666667 3.60527137025601
"2015-04-14" 2015 4 14 64.4583333333333 4.16601902022512
"2015-04-15" 2015 4 15 156.916666666667 5.05571487886915
"2015-04-16" 2015 4 16 36.3913043478261 3.59432985456033
"2015-04-17" 2015 4 17 79.5416666666667 4.3762809933778
"2015-04-18" 2015 4 18 138.5 4.93087032562739
"2015-04-19" 2015 4 19 61.0416666666667 4.11155669110322
"2015-04-20" 2015 4 20 74.7083333333333 4.31359164325719
"2015-04-21" 2015 4 21 61.5 4.11903717481247
"2015-04-22" 2015 4 22 53.7083333333333 3.98356817259124
"2015-04-23" 2015 4 23 57.2083333333333 4.04669957542003
"2015-04-24" 2015 4 24 62.375 4.13316455407168
"2015-04-25" 2015 4 25 89.9166666666667 4.49888331547013
"2015-04-26" 2015 4 26 109.166666666667 4.6928757664072
"2015-04-27" 2015 4 27 91.4166666666667 4.51542781048723
"2015-04-28" 2015 4 28 49.9583333333333 3.91118932467957
"2015-04-29" 2015 4 29 118.458333333333 4.77456128130305
"2015-04-30" 2015 4 30 116.875 4.76110498760885
"2015-05-01" 2015 5 1 120.791666666667 4.79406729857371
"2015-05-02" 2015 5 2 45.125 3.80943641665304
"2015-05-03" 2015 5 3 48.125 3.87380179260795
"2015-05-04" 2015 5 4 25.0833333333333 3.22220361496088
"2015-05-05" 2015 5 5 49.8333333333333 3.90868410416263
"2015-05-06" 2015 5 6 25.0833333333333 3.22220361496088
"2015-05-07" 2015 5 7 50.4166666666667 3.92032180824284
"2015-05-08" 2015 5 8 55.8333333333333 4.02237106259701
"2015-05-09" 2015 5 9 37.5238095238095 3.62497565213446
"2015-05-10" 2015 5 10 42.875 3.7582889054861
"2015-05-11" 2015 5 11 27.4347826086957 3.31181164661206
"2015-05-12" 2015 5 12 33.8333333333333 3.52144650981373
"2015-05-13" 2015 5 13 74.375 4.30911986386579
"2015-05-14" 2015 5 14 20.625 3.02650393222074
"2015-05-15" 2015 5 15 32.25 3.47351804324178
"2015-05-16" 2015 5 16 50.4166666666667 3.92032180824284
"2015-05-17" 2015 5 17 133.375 4.89316470962192
"2015-05-18" 2015 5 18 59.6666666666667 4.08877351717264
"2015-05-19" 2015 5 19 12.6666666666667 2.53897387105828
"2015-05-20" 2015 5 20 15.75 2.75684036527164
"2015-05-21" 2015 5 21 36.7916666666667 3.60527137025601
"2015-05-22" 2015 5 22 63.5 4.15103990589865
"2015-05-23" 2015 5 23 98.1666666666667 4.58666671442353
"2015-05-24" 2015 5 24 114.875 4.74384458067585
"2015-05-25" 2015 5 25 96.25 4.56694897316789
"2015-05-26" 2015 5 26 83.1666666666667 4.42084662652346
"2015-05-27" 2015 5 27 99.9166666666667 4.60433650523951
"2015-05-28" 2015 5 28 108.5 4.68675017298051
"2015-05-29" 2015 5 29 71.3333333333333 4.26736372635374
"2015-05-30" 2015 5 30 66.7916666666667 4.20157832226161
"2015-05-31" 2015 5 31 59.4166666666667 4.0845747706263
"2015-06-01" 2015 6 1 105.25 4.65633847256249
"2015-06-02" 2015 6 2 36.5833333333333 3.59959276328717
"2015-06-03" 2015 6 3 35.1666666666667 3.56009866424801
"2015-06-04" 2015 6 4 47.375 3.85809466340259
"2015-06-05" 2015 6 5 49.0833333333333 3.89351953386359
"2015-06-06" 2015 6 6 22.8333333333333 3.12822145660007
"2015-06-07" 2015 6 7 16.125 2.78037086268184
"2015-06-08" 2015 6 8 19.4166666666667 2.9661318037777
"2015-06-09" 2015 6 9 53.1666666666667 3.97343163355679
"2015-06-10" 2015 6 10 75.4166666666667 4.32302829391193
"2015-06-11" 2015 6 11 22.1666666666667 3.0985896589937
"2015-06-12" 2015 6 12 6.625 1.89085037187229
"2015-06-13" 2015 6 13 15.8095238095238 2.76061253119307
"2015-06-14" 2015 6 14 19.1666666666667 2.9531726591352
"2015-06-15" 2015 6 15 83.304347826087 4.42250074260166
"2015-06-16" 2015 6 16 94.375 4.54727620756919
"2015-06-17" 2015 6 17 37.625 3.62766872306904
"2015-06-18" 2015 6 18 19.5416666666667 2.97254893809833
"2015-06-19" 2015 6 19 22.0416666666667 3.09293460151035
"2015-06-20" 2015 6 20 24.375 3.19355801688391
"2015-06-21" 2015 6 21 42.7916666666667 3.75634337958061
"2015-06-22" 2015 6 22 82.5833333333333 4.41380788454199
"2015-06-23" 2015 6 23 157.666666666667 5.06048309982382
"2015-06-24" 2015 6 24 89.0833333333333 4.48957226123705
"2015-06-25" 2015 6 25 95.8333333333333 4.5626105715693
"2015-06-26" 2015 6 26 76 4.33073334028633
"2015-06-27" 2015 6 27 72.7916666666667 4.28760147978611
"2015-06-28" 2015 6 28 117.583333333333 4.76714730206481
"2015-06-29" 2015 6 29 88.3333333333333 4.48111753731811
"2015-06-30" 2015 6 30 12.7916666666667 2.54879391723925
"2015-07-01" 2015 7 1 17.375 2.85503239145086
"2015-07-02" 2015 7 2 8.375 2.12525107771113
"2015-07-03" 2015 7 3 25.1666666666667 3.22552036758687
"2015-07-04" 2015 7 4 32.2608695652174 3.47385502723823
"2015-07-05" 2015 7 5 54.625 4.00049165341575
"2015-07-06" 2015 7 6 57.875 4.0582855124064
